author,content,score,time,title
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
Windows File Recovery
 是微软发布的用于
数据恢复
的命令行工具，可以用来恢复 NTFS, FAT, exFAT 和 ReFS 文件系统的文件，支持 HDD, SSD, USB, 和记忆卡。@Appinn
这次 Windows File Recovery 并没有提供图形界面，只需要在 
Windows 商店
安装即可。
然后，从开始菜单打开 Windows File Recovery：
你也可以通过以管理员权限启动的 cmd 或者 powershell 来直接运行 winfr，效果相同。
直接来看例子吧，winfr 给了三个例子：
winfr C: D:\RecoveryDestination /n Users\appinn.com\Downloads\
winfr C: D:\RecoveryDestination /x /y:PDF,JPEG
winfr C: D:\RecoveryDestination /r /n *.pdf /n *.jpg

这里的 /n /x /r 是 winfr 根据磁盘结构提供的三种恢复模式：
默认模式：使用主文件表 (MFT) 和 FRS 来定位丢失的文件。
/r – 分段模式(仅支持 NTFS，不需要 MFT 但需要 Segment 来恢复数据)
/x – 签名模式（使用文件头恢复）。
青小蛙在
文档
里研究里半天默认模式和分段模式里都提到的 Segment，不确定这两个模式里的 Segment 是不是同一个东西，总之默认模式和分段模式让青小蛙比较困惑。
而签名模式，对小文件不起作用，但如果你要恢复外出存储设备，比如 U 盘，那只能使用签名模式。
比如，你要恢复 U 盘（E: 盘）里的 pdf 文件，那么就需要使用签名模式，命令如下：
winfr E: C: /x /n *.pdf

然后就开始扫描（需要按下 Y 同意继续）、恢复文件了：
最终，winfr 将图片也一起恢复了，并且保存在了 C 盘下的 Recovery_20200630_120328 文件夹。
Windows File Recovery 唯一的问题就是命令行操作对于普通用户过于复杂，而且参数众多也不容易搞清楚…不过，在数据丢失又没有备份的事实面前，向命令行低头是很容易的事情。
最后青小蛙祝大家的数据都有备份，而且备份都能正常恢复。当然不丢数据是最好的了。嗯。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36326'});
});
收藏
4
5
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",15,2020/06/30,微软官方发布已删除数据恢复工具 Windows File Recovery
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
麋鹿微博工具箱
 是一款能够帮微博用户删除历史微博，或设置为仅自己可见、仅粉丝可见的自动化工具。@Appinn
来自
发现频道
：
开发原因：今天看到微博有人很久以前的博文被扒出来示众，鉴于微博仅会员可以隐藏博文，于是撸一款批量尽自己可见（或删除）的工具。
对于仅刷刷微博，看看热搜的个人用户，如今设置微博仅自己可见或者仅好友可见是一件比较稳妥的做法，当然激进的用户可以选择删除历史微博，但青小蛙觉得有点遗憾，或者先
备份微博
在删除吧。
麋鹿微博工具箱 支持 Windows 与 macOS 系统，需要 Chrome 浏览器，然后就是常规操作：
登录 > 扫描 > 删除 or 设置可见，有 5 种模式：
删除
恢复公开
仅自己可见
仅粉丝可见
仅好友圈可见
来看开发者制作的视频，前戏有点啰嗦，建议直接从 1 分钟开始看…
 
 
 
最后，开发者未提供官网，请前往
发现频道
下载。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36368'});
});
收藏
1
2
2
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",4,2020/07/08,麋鹿微博工具箱 – 批量删除微博、批量设置仅自己可见：告别微博黑历史
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
Uncle小说
 是一款支持有声书的通用小说下载器，阅读器。可自动解析小说网站内容并下载为 TXT、Mobi、Epub 格式，可搜索下载电子书和有声电子书，支持阅读 TXT 格式电子书、收听有声电子书。@Appinn
Photo by 
Kimberly Farmer
 on 
Unsplash
来自
发现频道
的自荐：目录解析小说下载(支持TXT，MOBI，EPUB)、在线阅读、文本转语音(windows引擎)、有声小说下载，有声小说在线听。
小说下载器
用 
Uncle小说
 下载小说有两种方式：使用内置源搜索，直接使用小说网址解析。基本上做到了全网小说下载，另外并不提供破解，只能下载可看的部分。
可下载为 TXT，MOBI，EPUB 格式，供其他阅读器使用，比如手机上的各种小说阅读器。但如果想要通过 Uncle小说 阅读，就只能下载为 TXT 格式。
小说阅读器
有声电子书
直接在 Uncle小说 里搜索即可，青小蛙搜到里一堆单田芳的评书 😂
注意如果想要在 Uncle小说 里阅读，那么需要加入书架，如果只是要下载，直接下载就好了。Uncle小说 并不会将下载好的书籍自动添加进书架。
青小蛙来总结一下，Uncle小说 4.0 的功能是下载器和阅读器两个部分，并且这两个部分大概是分开的，并没有太融合。
Uncle小说 在 
GitHub
 开源，基于 java，目前开发者提供了 Windows 的运行程序（
搬运
），需要 Mac 与 Linux 的请
前往发现频道向开发者施压
。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36143'});
});
收藏
5
11
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",7,2020/06/04,Uncle小说 – 支持有声书的通用小说下载器+阅读器[Windows]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
微 PE 工具箱
是一款口碑非常不错的 Windows PE 工具，这是一款通用 PE 工具箱，无论新手高手都适用的维护工具合集。时隔 3 年，微PE工具箱再次更新，延续 Windows 10 PE 内核，针对新机型优化，驱动更新、软件更新、修复 BUG，依旧不会支持网络模块。@Appinn
如果你对 PE 工具有需求，那么用微PE工具箱就行了。当然，作为承诺，微PE工具箱依旧不支持网络，并且未来也不会支持。
直接复制一下官方的更新日志吧：
为工具箱用户提供教程，因此在PE桌面上增加了一个微PE小助手，扫码可看教程（教程部署中）。
更新 INTEL RST 驱动，解决默认开启 RST（RAID ON）的一些新机型，无法直接看到硬盘的问题。
补充一些 GPIO/I2C 驱动，以支持更多触控板和键鼠。
补充 Bitlocker 解锁功能所需的相关组件，现在支持在 PE 内解锁 Bitlocker 盘了。
补充 REFS、UDF 相关功能所需的 DLL 文件。
修复 Windows 10 PE 无法直接安装原版 Windows 7 的问题。
修复 Windows 安装器不自动重启的问题。
变更调整盘符错乱的方式为 PECMD 方式。
变更资源管理器图标为详细信息。
删除文件时的弹出确认窗口。
软件更新：
更新分区助手到8.3版本。
更新 Diskgenius 到5.2.1.941版本。
更新 Dism++ 到10.1.1001.10版本。
更新 Ghost 版本到11.5.1.2269版本。
更新 CGI 工具的 Wimlib 版本 到1.13.2版本。
更新 Windows 安装器到4.2版本。
更新 7Zip 到20.00 alpha版本。
更新密码工具到0.7版本。
更新 CPU-Z 到1.92版本。
更换了一个引导修复工具。
更新 bootice 工具到1.3.4版本。
更新 HDTune 到5.7.5版本。
更新 Everything 到V1.4.1.969版本
更新看图 Imagine 到1.1.1版本。
不过，青小蛙倒是在很长时间里对 PE 类工具的需求呈下降趋势，毕竟 Windows 10 的重置模式，基本上解决类重装系统的问题，只在很少的情况下需要重装了。
而且，一个有趣的现象是，曾经求助青小蛙重装系统的那些家伙们，似乎电脑也不坏了呢？
微PE 官网
在这里
。
特别说明一下，青小蛙并未下载以及测试这个版本，🙈
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36183'});
});
收藏
0
2
1
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",13,2020/06/09,微PE工具箱时隔 3 年再更新
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
稳部落
是一款专门用来备份微博的工具，支持 Windows 与 macOS 系统，可以备份图片，支持增量备份、断点续传，最终导出 PDF 电子书。@Appinn
来自 @
Newlearnerの自留地
 频道的推荐。
当青小蛙进入 稳部落 的 
GitHub
 页面之后，发现开发者 @
YaoZeyuan
 同学是那小众软件的微博当作范例，好开心。
当然，备份原理依旧是祖传的微博移动版网页端，你也可以直接访问 m.weibo.cn 就能前往，当然这个页面其实就是官方的 
微博Lite
，使用起来还很棒呢。
在运行 
稳部落
 后，首先需要登录微博，然后就能到
系统设置
中进行备份了。
比如
小众软件的微博
，大约1万6千多条，需要800多分钟，挺慢的…不过模拟网页版这个事情快不得。
在细节上，可选备份时间范围，微博顺序、是否备份图片、以及按月/年/条数分页：
以及，开发者在使用说明中提到只需要输入个人主页地址即可备份其他人的微博，但最近版本似乎仅能备份自己的微博，待确认。
炸号也能用，但注意
不能备份被炸到自己都不能登陆的账号
…
稳部落
官网
在这里
，安装包略大（300MB 左右），请自行前往官网下载，速度很快也不搬运了。
P.S. 今天在微博有个同学
提问
：”总觉得你也太小众了 我都关注了七八年了 怎么才8w粉”
想哭
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36167'});
});
收藏
2
5
1
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",5,2020/06/08,稳部落 – 专业备份导出微博记录，炸号也能用[Win/macOS]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
Matrix Screensaver
 是一款黑客帝国式矩阵屏保，32 位 Windows 屏幕保护程序，支持从 Windows XP 到 10 的一系列系统。可自定义速度、字体大小、密度、字体大小等。@Appinn
来自
发现频道
 @
Dalieba
 的推荐。
青小蛙觉得，这属于怀旧风格吧 😂
Matrix Screensaver 小巧迅速，只有 68KB，即点即开。右键可见配置：
你还能设置一个自己想要的内容，当然也看不清楚啦。
不过问题来了，青小蛙没有找到将它设置为 Windows 10 系统屏保的地方，只能双击运行…各位大佬有知道怎么设置的么？
Matrix Screensaver 官网
在这里
，一个
小搬运
。
P.S. 还有一个尴尬的事情，开发者在介绍页面上写了 3.0 版本会提供彩色矩阵，但目前只有 2.0 版本下载啊。开发者是不是忘了什么？
更新：感谢 @
Semidio
 的提醒，3.0 版本在
这里下载
，可以彩色了：
搬运
。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36172'});
});
收藏
1
2
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",4,2020/06/08,Matrix Screensaver – 黑客帝国式矩阵屏保[Windows]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
InfoBar
 是一款可以在 Windows 顶部显示系统状态的小工具，包括大小写状态、倒计时、系统资源、天气等内容，并且还能滚动显示 RSS 新消息。@Appinn
感谢 @Rime 的推荐，via 
ghacks
：
作为其众多功能中的一个，它可以显示一个 Feed 的内容，支持在状态栏滚动播报，可以自定义更新频率和一些显示方面的设置。
如果你的显示器有点大，那么放一个在屏幕顶上（可自定义于屏幕底部）倒是挺不错的。如果你显示不大，InfoBar 也能自动隐藏。
InfoBar 功能不少，可以显示：
系统信息
计算器
日历
代码工具
ASCII 工具
记事本
天气预报
RSS 阅读器
进程监控
显示大小写、数字键盘状态
这些信息除了在 Bar 上显示，还可以单独打开，一个比一个大：
这些都是 InfoBar 的功能界面。
再说回 RSS 阅读器，InfoBar 只能订阅一个 RSS，所以我估计用 InfoBar 订阅小众软件的不会有几个人吧 😂
InfoBar 官网
在这里
，有中文界面，一个
搬运
。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36195'});
});
收藏
5
10
1
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",3,2020/06/12,InfoBar – 在 Windows 顶部添加系统状态栏，还能滚动显示 RSS 新信息
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
tagLyst 3
 是⼀款 Windows / Mac 下的⽣产⼒应⽤，现在可以更智能的为
文件打上标签
了。tagLyst 主张通过「标签」对⽂件资料进行⾼效整合。现在，如果利⽤ tagLyst新版的 
智能标签匹配 
功能，甚至可以在不修改⽂件名的情况下，完成⾃动智能的标签匹配。@Appinn
tagLyst 以资料库的形式管理⽂件，我们可以将同⼀个⽂件夹下的⽂件添加到⼀个资料库内，并针对该资料库进⾏单独的标签配置。由于每个⽂件都可以拥有多个标签，这让⽂件管理变得比传统方式更加灵活、快捷。
早期的 tagLyst 主要通过直接修改⽂件名来实现「标签」添加，⽐如给 
中华美味大全.docx
添加两个标签，那么这个⽂件的名称最终会被修改为：  
中华美味大全#标签A#标签B.docx
，虽然这种方式受到一些用户喜爱，但是由于修改了文件名称路径，也导致一些⽤户表示⽆法接受。
⽽ tagLyst 3 现在进化到了 第三代，为我们提供了更多的选择，可以
采用不主动改变⽂件名 
就能「标签匹配」文件的方法。
智能标签匹配功能
新版 tagLyst 3 的智能标签匹配功能，可以让⽤户在保留原有⽂件名的情况下，⾃动匹配标签，通过原⽂件名⾥⾯的关键词，预设多个「同义词」来实现标签匹配。
首先
设置
智能匹配同义词
只需要在编辑标签的时候，输⼊
智能匹配同义词
（通过逗号可以分隔输入多个同义词）。  例如，以 #纽约 这个标签为例，在智能匹配同义词中，输⼊：
NY，NewYork，N.Y.C
，并保存：
没有
其次
，直接到
最后
：检索标签
在 tagLyst 3 检索 #纽约 标签（
⽆需事先为每个⽂件设置标签
），会⾃动筛选
⽂件名中
包含标签名称， 以及同义词的所有⽂件。
在 #纽约 这个例⼦中，tagLyst 3 会列出所有⽂件名中包含了 纽约、NY、Newyork、N.Y.C 的所有⽂件，⾮常⽅便。
注意勾选左边栏标签区域中的
智能匹配潜在标签
。
青小蛙觉得，这是无需设置标签的标签系统。
反向操作：「屏蔽型」标签
既然有了 #
纽约
 标签，如何实现 #
不是纽约
 标签呢？
tagLyst 3 通过「
屏蔽型
」标签实现这个功能，这次以 #上海 为例：
在勾选了
设置为「屏蔽型」标签
之后，一旦选中这个特殊的标签，就会把含有「上海」标签的文件排除在结果之外。
根据已有文件名进行标签分析
tagLyst 3 的另一个新功能是根据已有文件名自动分析并创建标签，青小蛙使用下来感觉只需要某个关键词在多个文件名中出现，就会被列为
智能标签建议
，然后自动创建标签。
tagLyst 3 让原本需要手动创建标签这一件事情变得越来越简单。在熟悉了使用之后，只需在创建文件名时稍加留意，就能完全实现标签的自动化处理。
需要注意⼀下，如果使⽤传统⽅式贴标签，tagLyst 3 依旧会修改⽂件名。但是，如果文件名本身蕴含了足够多的意思，直接预设一个「智能标签」就能覆盖所有文件的分类了。
另外，tagLyst 的开发团队称，「智能标签」非常受欢迎，目前已有企业用户对 tagLyst 的「智能标签」表现出更浓厚的兴趣，计划使用 tagLyst 的企业版，根据文件内容而不单单是文件标题进行「智能匹配」了。
「文件引用」机制
tagLyst 3 还采用了另一种机制，避免改动原有的文件名结构。
现在通过「文件引用」机制，可以把来自
不同文件夹
的文件汇聚在一个资料库里展现和管理。而且，对引用过来的文件进行「贴标签」管理的话，不会影响被引用文件本身的名称，
相当于 Windows下的「快捷方式」，macOS下的「替身」
。
如果愿意，还可以把所有文件存放在资料库以外，而在资料库里只存放这些「文件引用链接」，这样可以方便我们检索归类文件，而且不会影响某些文件的路径和名称。
「文件引用」前会出现「链接」符号，和普通的实体文件产生区分。
多人共享标签
对于想要多人共享使用标签，只需要将资料库通过云服务同步即可。
加强了文件浏览体验
另外一个重要的变化是在 tagLyst 3 中，文件浏览变得更顺畅了，而且加入了「分页载入」和「懒载入」机制，防止一次性过大加载导致性能下降，具体效果欢迎大家自行体验。
特别优惠
tagLyst 是一款付费软件，tagLyst 团队的同学给小众软件提供了一个优惠活动：
点击这里
前往淘宝领取 150-70 优惠券，或手机淘宝扫描下方二维码：
专业版与标准版区别：
专业版 可直接买断（按绑定设备）终身使用，标准版为订阅使用。
专业版 可商⽤，标准版 目前只支持个人使用。
专业版 支持 暗⾊模式、剪贴板收集、屏蔽型标签 等高级功能。
tagLyst 可以免费试用一段时间，可以前往官网下载免费试用版：
www.tagLyst.com
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36120'});
});
收藏
6
11
3
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",17,2020/06/01,「标签式」 文件管理神器 tagLyst 3，现在可以不改文件名，智能匹配标签了
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
百度网盘批量转存工具
是一款
批量
将百度盘链接转存至自己百度盘账号的小工具。@Appinn
来自
发现频道
，开发者 @
assassing
 提到：
自己用 Python 写的百度网盘批量转存工具，
PanDownload
 不能用后，网上也没找到提供这一功能的软件，索性自己写了。
功能单一，只为转存百度网盘资源。临时开发，还有提升空间，所以暂没开源。欢迎试用，反馈。
要使用 
百度网盘批量转存工具
 需要获取百度 Cookies，这里以 Chrome 为例，只需要打开
开发人员工具
，进入 
应用程序
，在左侧找到 
Cookie
，右侧找到 BAIDUID 即可：
之后，
打开百度网盘批量转存工具
，输入 Cookies，再输入保存位置、多行百度盘链接即可：
有需求的同学可
前往发现频道
与开发者沟通或前往下载。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36217'});
});
收藏
6
20
1
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",6,2020/06/15,BaiduPanFilesTransfers – 百度网盘批量转存工具，将文件转存至自己的百度盘[Windows]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
ZY-Player
 是一款开源的跨平台视频播放器，拥有 Windows、macOS、Linux 客户端，支持直接播放12家在线视频网站的视频内容。可扫码在微信播放。@Appinn
Unsplash
来自
发现频道
。
这是一款集合了 12 家在线视频网站内容的视频播放器，包括：
最大资源网
OK资源网
麻花资源
哈酷资源网
等等青小蛙不太听说过的视频网站
ZY-Player 简单粗暴，启动后就直接显示资源列表，可以在左上角切换视频源，点击视频名称就进入选集页面，可直接播放以及复制下载按钮。
注意 ZY-Player 不提供下载功能，仅提供下载链接。当然最方便的还是直接播放。
资源很丰富，但注意：有个别资源包括🔞内容，请家长朋友们注意了，未满18岁的同学也请（注意不是那种🔞内容），啊，你们谁看过了来解释下是什么内容啊，青小蛙表示说不清楚。
可在微信播放
ZY-Player 可以在播放的时候生成二维码，通过微信扫码之后即可直接在微信播放。
下载 ZY-Player
可以在 
GitHub
 下载 ZY-Player，一个国内搬运下载地址（
Windows
、
macOS
、
Linux
[snap 格式]）。需要事先手动安装 
ffmpeg
。
呃，这倒是是不是个正经 app？
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '36116'});
});
收藏
5
10
1
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",11,2020/05/30,ZY-Player – 可播放12家在线视频的跨平台开源视频播放器
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
必应作为一款搜素引擎，最棒的功能是每日一图，青小蛙最近也拿来用作浏览器新标签页背景了。微软也响应大家的喜好，推出了专供 Windows 桌面使用的工具：
Bing Wallpaper
，它会使用必应图片，每日更新你的 Windows 桌面壁纸。@Appinn
来自 @
Newlearnerの自留地
 频道的消息。
在安装时，Bing Wallpaper 会询问是否修改默认搜素引擎为 Bing，请自行考虑是否选择。
安装后，可以在任务栏找到 Bing Wallpaper，它会常驻后台，以实现自动更换壁纸的功能。
你可以在遇到喜欢的壁纸时，点击 Bing Wallpaper 图标打开菜单，找到当前照片的详细信息，包括拍摄地点、摄影师，以及图片来源。
还可以手动切换不同的壁纸，共 8 张，但每日会自动更新。
目前 Bing Wallpaper 还没有中文界面，但好在平时也不需要去理它，让它默默运行即可。对于担心影响性能的同学，Bing Wallpaper 的内存占用为 16MB 左右，切换壁纸时，CPU 瞬时占用 3% 左右，平时并不占用 CPU。
最重要的是，你不用担心微软给你推送广告，留后门，非常干净清爽。推荐给喜欢必应图片的同学。
官网地址
在这里
，还有一个
国内搬运下载地址
，安装包 4.5MB 大小。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '35814'});
});
收藏
5
3
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",14,2020/04/19,微软官方推出必应壁纸工具，可每日更新 Windows 桌面壁纸
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
EaseUS Video Editor 是一款简单易用的 Windows 视频编辑器，拥有修剪、分割、旋转、混音、放大等功能， 以及59种转场方式、56种叠附方式、125种动画效果、43种字幕、49种滤镜，目前官方限免 1 个月，不限量领取。@Appinn
首次启动需要选择视频比例，支持手机竖屏 9:16（各大短视频平台）、常用横屏 16:9（各大长视频平台），以及 4:3 的怀旧台。选择后就会进入主界面。
在这个页面领取限免：
https://www.easeus.com/giveaways/video-editor.html
进入页面后，向下拉到 Giveaway 的地方，然后右侧两个选择：点击分享按钮之后获得授权码，或者等待 120 秒获得授权码。
然后，就可以打开 EaseUS Video Editor 后，输入授权码了。
EaseUS Video Editor 的主界面是经典的三栏分布：
左上：素材、特效
右上：预览
下方：时间轴
除了在时间轴上最基本的视频剪辑操作、画中画、音乐、配音（限免后支持降噪）、字幕之外，EaseUS Video Editor 还提供了很多的特效，包括：
59种转场方式（镜头切换）
56种叠附方式（画面特效）
125种动画效果（画面动画）
43种字幕
49种滤镜
123种音效
来看一段视频演示：
 
 
 
对于越来越流行的 vlog 制作，选择一款顺手的工具尤为重要，记得在这个页面领取 EaseUS Video Editor 限免：
https://www.easeus.com/giveaways/video-editor.html
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '35839'});
});
收藏
4
1
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",10,2020/04/23,EaseUS Video Editor – 简单易用的视频编辑器，限免一个月
